SLNO,Candidate.Ref,DOJ.Extended,Duration.to.accept.offer,Notice.period,Offered.band,Pecent.hike.expected.in.CTC,Percent.hike.offered.in.CTC,Percent.difference.CTC,Joining.Bonus,Candidate.relocate.actual,Gender,Candidate.Source,Rex.in.Yrs,LOB,Joining Location,Age,Status,Joining Status
9626,2468483,No,7,60,E1,84.42,65.98,-10,No,No,Female,Agency,3,ERS,Chennai,25,Not Joined,1
9627,2468735,Yes,116,30,E2,47.37,36.84,-7.14,No,No,Male,Agency,10,ERS,Chennai,32,Not Joined,1
9628,2468816,No,2,30,E1,66.67,83.33,10,No,No,Male,Direct,0,ERS,Bangalore,24,Not Joined,1
9629,2468838,No,6,45,E2,0,-10.53,-10.53,No,No,Male,Agency,12,ERS,Chennai,45,Not Joined,1
9630,2468882,No,17,90,E3,3.23,7.74,4.38,No,No,Male,Agency,6,INFRA,Noida,34,Not Joined,1
9631,2468949,No,27,45,E3,54.06,36.55,-11.36,No,No,Female,Agency,11,ETS,Bangalore,36,Not Joined,1
9632,2469319,No,71,45,E2,93.55,35.48,-30,No,No,Male,Employee Referral,8,ERS,Chennai,32,Not Joined,1
9633,2469647,Yes,7,60,E3,0,0,0,No,No,Male,Employee Referral,12,ETS,Noida,39,Not Joined,1
9634,2473917,Yes,2,30,E1,97.74,83.62,-7.14,No,No,Male,Direct,4,ERS,Chennai,27,Not Joined,1
9635,2474088,No,9,60,E1,42.86,28.57,-10,No,No,Male,Direct,3,BFSI,Chennai,28,Not Joined,1
9636,2474153,No,2,30,E1,30.61,23.57,-5.39,No,No,Male,Direct,3,ETS,Chennai,25,Not Joined,1
9637,2474380,No,9,30,E2,40.35,40.35,0,No,No,Male,Agency,5,INFRA,Chennai,27,Not Joined,1
9638,2474402,Yes,18,60,E1,80.72,80.72,0,No,No,Male,Direct,3,CSMP,Hyderabad,26,Not Joined,1
9639,2474574,Yes,130,90,E1,42.86,28.57,-10,No,No,Male,Direct,3,BFSI,Chennai,26,Not Joined,1
9640,2474601,No,8,60,E1,30,12.42,-13.52,No,No,Male,Direct,4,BFSI,Bangalore,29,Not Joined,1
9641,2474726,No,101,60,E1,13.27,16.02,2.43,No,No,Male,Direct,5,BFSI,Bangalore,29,Not Joined,1
9642,2475006,No,20,60,E1,85.71,47.14,-20.77,No,No,Male,Direct,3,BFSI,Chennai,27,Not Joined,1
9643,2478101,No,59,45,E3,15.56,0,-13.46,Yes,No,Female,Agency,13,ETS,Bangalore,38,Not Joined,1
9644,2478300,No,6,30,E1,6.67,6.67,0,No,No,Male,Employee Referral,6,BFSI,Bangalore,29,Not Joined,1
9645,2478612,Yes,62,60,E1,37.25,37.25,0,No,No,Male,Agency,5,BFSI,Bangalore,33,Not Joined,1
9646,2478640,No,6,60,E1,22.22,61.33,32,No,No,Male,Agency,5,ERS,Noida,31,Not Joined,1
9647,2478843,Yes,71,30,E1,41.67,33.33,-5.88,No,No,Male,Agency,4,ERS,Chennai,28,Not Joined,1
9648,2478957,No,2,60,E2,42.86,28.57,-10,No,No,Female,Direct,6,CSMP,Chennai,31,Not Joined,1
9649,2479011,No,92,60,E1,47.73,47.73,0,No,No,Male,Direct,3,BFSI,Chennai,31,Not Joined,1
9650,2479013,No,15,30,E1,65.63,65.63,0,No,No,Male,Agency,3,BFSI,Bangalore,25,Not Joined,1
9651,2479053,Yes,53,60,E1,47.78,25.62,-15,No,No,Male,Agency,3,BFSI,Bangalore,26,Not Joined,1
9652,2479162,Yes,89,90,E1,71.67,50.21,-12.5,No,No,Male,Direct,3,EAS,Hyderabad,27,Not Joined,1
9653,2480963,No,4,60,E1,105.13,56.7,-23.61,No,No,Male,Direct,4,BFSI,Chennai,27,Not Joined,1
9654,2481066,Yes,52,30,E1,52.78,41.67,-7.27,No,No,Male,Agency,3,BFSI,Bangalore,30,Not Joined,1
9655,2481316,No,7,60,E1,63.64,30.91,-20,No,No,Male,Direct,7,BFSI,Chennai,30,Not Joined,1
9656,2483059,Yes,9,30,E2,64.71,52.94,-7.14,No,No,Male,Agency,6,BFSI,Bangalore,31,Not Joined,1
9657,2483075,No,0,30,E2,33.33,33.33,0,No,No,Male,Agency,7,INFRA,Noida,29,Not Joined,1
9658,2483082,No,25,60,E1,28.57,28.57,0,No,No,Male,Direct,3,ERS,Noida,31,Not Joined,1
9659,2483180,No,1,60,E1,46.2,46.2,0,No,No,Male,Direct,3,ERS,Chennai,27,Not Joined,1
9660,2483190,No,20,30,E1,18.18,0,-15.38,No,No,Male,Direct,2,ERS,Chennai,27,Not Joined,1
9661,2483248,No,1,60,E1,10.09,21.1,10,No,No,Female,Direct,4,ERS,Chennai,27,Not Joined,1
9662,2483264,No,5,90,E1,55.56,44.44,-7.14,No,No,Male,Direct,3,ETS,Noida,25,Not Joined,1
9663,2483309,No,89,30,E1,20,20,0,No,No,Male,Direct,3,BFSI,Chennai,29,Not Joined,1
9664,2483316,No,124,30,E1,59.09,59.09,0,No,No,Male,Direct,3,BFSI,Chennai,27,Not Joined,1
9665,2483337,No,88,90,E1,11.61,-10.71,-20,No,No,Female,Direct,4,BFSI,Chennai,31,Not Joined,1
9666,2483346,No,9,30,E1,61.87,51.08,-6.67,No,No,Female,Agency,4,BFSI,Chennai,26,Not Joined,1
9667,2483353,Yes,75,30,E2,4.17,4.17,0,No,No,Male,Direct,4,INFRA,Noida,27,Not Joined,1
9668,2483394,No,4,30,E1,46.2,36.45,-6.67,No,No,Male,Direct,5,BFSI,Chennai,28,Not Joined,1
9669,2483522,Yes,7,30,E1,33.33,31.67,-1.25,No,No,Male,Direct,6,ETS,Bangalore,37,Not Joined,1
9670,2483573,No,1,30,E2,37.5,42.5,3.64,No,No,Male,Direct,3,INFRA,Bangalore,26,Not Joined,1
9671,2483689,Yes,90,90,E1,66.67,66.67,0,No,No,Male,Direct,3,ETS,Bangalore,27,Not Joined,1
9672,2485590,No,3,45,E1,32.56,32.56,0,No,No,Male,Agency,4,CSMP,Kolkata,30,Not Joined,1
9673,2485629,Yes,14,30,E1,55.56,44.44,-7.14,No,No,Male,Direct,3,EAS,Bangalore,26,Not Joined,1
9674,2485659,Yes,81,30,E2,11.11,22.22,10,No,No,Male,Direct,7,EAS,Hyderabad,29,Not Joined,1
9675,2485782,Yes,6,30,E1,54.19,54.19,0,No,No,Male,Direct,5,ETS,Hyderabad,28,Not Joined,1
9676,2486553,Yes,43,45,E2,25.33,25.33,0,No,No,Female,Direct,7,CSMP,Hyderabad,33,Not Joined,1
9677,2533887,No,7,60,E1,46.44,30.75,-10.71,No,No,Male,Agency,3,ERS,Chennai,31,Not Joined,1
9678,2533967,Yes,2,45,E1,53.63,46.65,-4.55,No,No,Male,Agency,4,CSMP,Kolkata,27,Not Joined,1
9679,2534111,No,43,90,E2,34.15,29.27,-3.64,No,No,Male,Direct,4,AXON,Noida,29,Not Joined,1
9680,2534568,Yes,48,60,E1,63.27,36.73,-16.25,No,No,Male,Agency,3,EAS,Bangalore,26,Not Joined,1
9681,2534580,No,6,60,E1,66.67,38.89,-16.67,No,No,Male,Employee Referral,4,BFSI,Chennai,29,Not Joined,1
9682,2534581,No,88,45,E1,25,21.67,-2.67,No,No,Male,Direct,4,EAS,Chennai,26,Not Joined,1
9683,2534593,Yes,11,30,E2,42.86,42.86,0,No,No,Male,Direct,6,EAS,Hyderabad,32,Not Joined,1
9684,2534617,No,74,30,E1,39.17,31.21,-5.71,No,No,Male,Agency,4,ERS,Chennai,28,Not Joined,1
9685,2534813,Yes,27,60,E3,5.26,26.32,20,No,No,Male,Direct,6,INFRA,Bangalore,33,Not Joined,1
9686,2535951,No,3,90,E1,16.67,16.67,0,No,No,Male,Employee Referral,3,AXON,Noida,26,Not Joined,1
9687,2535957,No,4,90,E2,53.4,42.86,-6.88,No,No,Male,Employee Referral,6,INFRA,Noida,32,Not Joined,1
9688,2538058,Yes,1,30,E3,26.32,41.05,11.67,No,No,Male,Agency,9,INFRA,Bangalore,36,Not Joined,1
9689,2538473,Yes,26,60,E1,33.33,33.33,0,No,No,Male,Direct,6,ETS,Gurgaon,31,Not Joined,1
9690,2544105,Yes,65,90,E1,60.38,50.94,-5.88,No,No,Male,Direct,3,EAS,Hyderabad,27,Not Joined,1
9691,2544491,No,2,30,E2,37.12,37.12,0,No,No,Male,Agency,6,INFRA,Gurgaon,31,Not Joined,1
9692,2544626,Yes,56,30,E1,22.22,22.22,0,No,No,Male,Direct,4,BFSI,Bangalore,30,Not Joined,1
9693,2544631,No,1,30,E1,44.74,44.74,0,No,No,Male,Direct,3,BFSI,Bangalore,27,Not Joined,1
9694,2544952,No,44,45,E1,33.33,6.41,-20.19,No,No,Male,Agency,3,BFSI,Chennai,25,Not Joined,1
9695,2545117,No,53,30,E1,45.83,25,-14.29,No,No,Female,Direct,4,ERS,Chennai,29,Not Joined,1
9696,2545129,No,2,30,E1,80,80,0,No,No,Male,Direct,3,ERS,Chennai,28,Not Joined,1
9697,2545258,Yes,5,60,E2,28.57,28.57,0,No,No,Male,Direct,3,INFRA,Chennai,27,Not Joined,1
9698,2545265,Yes,33,30,E1,21.74,5.22,-13.57,No,No,Male,Direct,3,BFSI,Bangalore,27,Not Joined,1
9699,2545289,Yes,74,30,E1,41.09,41.09,0,No,No,Male,Direct,5,ERS,Chennai,27,Not Joined,1
9700,2545321,No,1,30,E1,114.29,114.29,0,Yes,No,Male,Employee Referral,4,ETS,Chennai,28,Not Joined,1
9701,2549428,Yes,4,60,E1,50,50,0,No,No,Male,Direct,3,BFSI,Bangalore,26,Not Joined,1
9702,2549445,No,9,90,E2,32.94,32.94,0,No,No,Male,Agency,6,BFSI,Gurgaon,30,Not Joined,1
9703,2552163,No,81,30,E1,86.72,61.83,-13.33,No,No,Male,Employee Referral,2,ERS,Chennai,24,Not Joined,1
9704,2552236,No,26,30,E1,44.33,34.02,-7.14,No,No,Male,Direct,3,ERS,Bangalore,28,Not Joined,1
9705,2552552,No,4,60,E1,7.58,7.58,0,No,No,Male,Direct,3,ERS,Chennai,26,Not Joined,1
9706,2556150,No,3,60,E1,82.93,82.93,0,No,No,Male,Direct,3,ETS,Bangalore,26,Not Joined,1
9707,2556167,Yes,5,30,E1,29.63,-7.41,-28.57,No,No,Male,Agency,1,INFRA,Noida,25,Not Joined,1
9708,2556202,Yes,4,45,E2,39.71,35.29,-3.16,No,No,Male,Agency,6,ERS,Chennai,29,Not Joined,1
9709,2556311,Yes,72,30,E1,45.45,95.45,34.38,No,No,Male,Direct,3,ERS,Chennai,25,Not Joined,1
9710,2556331,No,5,30,E1,85.71,64.29,-11.54,No,No,Female,Agency,3,ERS,Bangalore,26,Not Joined,1
9711,2556338,No,20,90,E1,83.49,60.55,-12.5,No,No,Male,Agency,5,ERS,Hyderabad,32,Not Joined,1
9712,2556407,No,4,45,E1,40.63,50,6.67,No,No,Male,Direct,3,ERS,Noida,26,Not Joined,1
9713,2556416,Yes,76,30,E1,41.67,35.42,-4.41,No,No,Male,Agency,3,ERS,Bangalore,29,Not Joined,1
9714,2556551,No,59,60,E2,44.78,18.66,-18.04,Yes,No,Male,Direct,9,INFRA,Chennai,29,Not Joined,1
9715,2556615,No,47,60,E3,34.23,32.55,-1.25,No,No,Male,Direct,8,INFRA,Chennai,34,Not Joined,1
9716,2560519,No,25,60,E1,18.18,63.64,38.46,No,No,Male,Agency,4,ERS,Noida,27,Not Joined,1
9717,2560669,Yes,13,30,E2,45.35,41.72,-2.5,No,No,Female,Employee Referral,5,EAS,Chennai,30,Not Joined,1
9718,2560768,Yes,14,60,E1,76.67,76.67,0,No,No,Male,Direct,2,ETS,Noida,27,Not Joined,1
9719,2560978,No,6,30,E1,38.89,38.89,0,No,No,Male,Direct,3,BFSI,Chennai,30,Not Joined,1
9720,2561031,No,3,30,E1,61.54,61.54,0,No,No,Male,Direct,3,BFSI,Chennai,28,Not Joined,1
9721,2561172,No,6,90,E1,53.51,42.54,-7.14,No,No,Male,Agency,3,ERS,Bangalore,27,Not Joined,1
9722,2561561,No,80,30,E1,21.95,21.95,0,No,No,Male,Direct,3,BFSI,Chennai,28,Not Joined,1
9723,2564055,No,4,30,E1,50,50,0,No,No,Male,Employee Referral,2,CSMP,Kolkata,28,Not Joined,1
9724,2564803,Yes,101,90,E1,59.09,47.73,-7.14,No,No,Male,Agency,3,ERS,Chennai,28,Not Joined,1
9725,2564890,Yes,32,60,E1,60.92,49.43,-7.14,No,No,Male,Direct,4,BFSI,Bangalore,27,Not Joined,1
9726,2564898,Yes,18,60,E1,22.22,122.22,81.82,No,No,Female,Agency,5,ERS,Noida,28,Not Joined,1
9727,2564948,No,49,30,E2,9.09,23.64,13.33,No,No,Male,Agency,8,ERS,Chennai,36,Not Joined,1
9728,2564988,No,10,30,E1,66.67,93.33,16,No,No,Male,Agency,3,INFRA,Noida,24,Not Joined,1
9729,2565018,No,25,30,E1,50.86,58.05,4.76,No,No,Male,Employee Referral,5,BFSI,Chennai,32,Not Joined,1
9730,2565039,No,13,90,E2,46.01,46.01,0,No,No,Male,Direct,6,BFSI,Mumbai,28,Not Joined,1
9731,2565104,Yes,62,60,E2,46.15,43.08,-2.11,No,No,Male,Agency,6,ERS,Noida,32,Not Joined,1
9732,2565194,No,62,90,E1,58.73,19.05,-25,No,No,Male,Agency,3,ERS,Bangalore,25,Not Joined,1
9733,2565599,Yes,2,30,E1,50,-13.33,-42.22,No,No,Male,Direct,1,INFRA,Noida,25,Not Joined,1
9734,2568935,No,1,60,E1,52.17,52.17,0,No,No,Male,Direct,4,ETS,Bangalore,26,Not Joined,1
9735,2569149,No,2,60,E1,22.22,16.67,-4.55,No,No,Female,Agency,3,ERS,Noida,26,Not Joined,1
9736,2569427,Yes,24,30,E1,46.46,26.26,-13.79,No,No,Male,Direct,3,CSMP,Noida,25,Not Joined,1
9737,2575909,No,12,60,E2,50,62.5,8.33,No,No,Male,Agency,6,ERS,Noida,31,Not Joined,1
9738,2576091,No,66,90,E2,42.86,28.57,-10,No,No,Female,Direct,7,BFSI,Bangalore,30,Not Joined,1
9739,2577380,No,8,45,E2,31.25,37.5,4.76,No,No,Male,Direct,8,BFSI,Gurgaon,30,Not Joined,1
9740,2578697,No,77,90,E2,33.33,0.44,-24.67,No,No,Male,Direct,10,BFSI,Chennai,32,Not Joined,1
9741,2578713,Yes,3,90,E1,83.33,50,-18.18,No,No,Male,Direct,4,BFSI,Chennai,28,Not Joined,1
9742,2578778,Yes,1,90,E2,43.94,25,-13.16,No,No,Male,Agency,5,ERS,Chennai,31,Not Joined,1
9743,2578802,Yes,101,30,E2,36,34.4,-1.18,No,No,Male,Agency,6,ERS,Chennai,30,Not Joined,1
9744,2578864,No,0,45,E2,39.03,50.09,7.95,No,No,Male,Agency,8,INFRA,Noida,35,Not Joined,1
9745,2578870,Yes,0,60,E1,95.65,95.65,0,No,No,Male,Agency,3,ERS,Chennai,24,Not Joined,1
9746,2578912,Yes,16,60,E1,84.21,71.05,-7.14,No,No,Female,Direct,3,ERS,Chennai,25,Not Joined,1
9747,2578933,No,81,75,E1,0,-28,-28,No,No,Male,Agency,2,ERS,Bangalore,24,Not Joined,1
9748,2578951,No,0,60,E2,21.88,28.75,5.64,Yes,No,Male,Direct,5,INFRA,Bangalore,31,Not Joined,1
9749,2579017,Yes,19,60,E1,45.45,34.91,-7.25,No,No,Male,Direct,5,AXON,Kolkata,34,Not Joined,1
9750,2579115,No,11,75,E1,40.19,34.35,-4.17,No,No,Male,Employee Referral,3,ERS,Bangalore,28,Not Joined,1
9751,2579234,Yes,94,90,E3,19.11,19.11,0,No,No,Male,Agency,6,INFRA,Noida,31,Not Joined,1
9752,2579336,No,0,30,E1,20.69,3.45,-14.29,No,No,Male,Direct,3,INFRA,Noida,27,Not Joined,1
9753,2579443,No,0,30,E1,20,10,-8.33,No,No,Female,Employee Referral,1,INFRA,Bangalore,24,Not Joined,1
9754,2586081,No,17,60,E1,73.08,59.62,-7.78,No,No,Male,Direct,2,CSMP,Noida,25,Not Joined,1
9755,2586102,Yes,56,30,E1,33.33,22.22,-8.33,No,No,Male,Direct,4,EAS,Chennai,29,Not Joined,1
9756,2586307,Yes,62,45,E1,54.76,50,-3.08,No,No,Female,Direct,3,EAS,Bangalore,29,Not Joined,1
9757,2586385,No,3,60,E2,32.65,32.65,0,No,No,Male,Direct,8,EAS,Noida,31,Not Joined,1
9758,2586598,No,11,30,E1,15.79,-7.89,-20.45,No,No,Male,Agency,3,BFSI,Chennai,29,Not Joined,1
9759,2586603,Yes,74,60,E1,54.29,42.86,-7.41,No,No,Male,Agency,3,ERS,Chennai,26,Not Joined,1
9760,2586624,No,1,30,E1,20,32,10,No,No,Male,Agency,2,INFRA,Noida,24,Not Joined,1
9761,2586631,No,93,30,E1,23.87,0.23,-19.09,No,No,Male,Agency,3,BFSI,Chennai,31,Not Joined,1
9762,2586665,No,61,60,E2,28.38,2.7,-20,No,No,Male,Agency,5,BFSI,Chennai,33,Not Joined,1
9763,2586754,No,11,60,E1,35.14,17.12,-13.33,No,No,Male,Agency,3,BFSI,Chennai,27,Not Joined,1
9764,2586975,No,1,30,E1,0,-30,-30,No,No,Male,Agency,3,ERS,Chennai,25,Not Joined,1
9765,2587064,No,2,30,E1,11.11,11.11,0,No,No,Female,Direct,7,ERS,Chennai,38,Not Joined,1
9766,2590137,No,11,60,E1,34.92,4.76,-22.35,No,No,Male,Agency,4,ERS,Noida,29,Not Joined,1
9767,2590149,Yes,77,75,E1,75.68,62.16,-7.69,No,No,Male,Agency,3,ERS,Bangalore,26,Not Joined,1
9768,2590152,Yes,101,90,E1,44.51,15.61,-20,No,No,Male,Agency,3,ERS,Bangalore,25,Not Joined,1
9769,2590158,Yes,77,90,E1,73.33,46.67,-15.38,No,No,Male,Agency,3,ERS,Bangalore,25,Not Joined,1
9770,2590164,Yes,94,90,E1,44.51,19.27,-17.47,No,No,Male,Agency,3,ERS,Bangalore,30,Not Joined,1
9771,2590202,Yes,8,60,E2,59.57,41.84,-11.11,No,No,Male,Agency,6,ERS,Bangalore,33,Not Joined,1
9772,2590216,No,13,60,E2,37.61,26.15,-8.33,No,No,Male,Agency,8,BFSI,Bangalore,31,Not Joined,1
9773,2590315,Yes,60,45,E2,22.22,77.78,45.45,No,No,Male,Agency,6,ERS,Noida,29,Not Joined,1
9774,2590396,Yes,3,60,E1,41.18,45.88,3.33,No,No,Male,Direct,3,ERS,Chennai,29,Not Joined,1
9775,2590405,Yes,39,30,E2,29.07,29.07,0,No,No,Male,Agency,2,INFRA,Noida,27,Not Joined,1
9776,2590505,Yes,5,30,E1,30,30,0,No,No,Male,Direct,3,EAS,Hyderabad,25,Not Joined,1
9777,2590749,Yes,60,30,E1,130.08,42.11,-38.24,No,No,Male,Agency,3,ERS,Chennai,27,Not Joined,1
9778,2590763,No,1,30,E2,47.06,47.06,0,No,No,Male,Employee Referral,3,INFRA,Noida,28,Not Joined,1
9779,2590917,Yes,2,30,E1,100,83.33,-8.33,No,No,Male,Direct,3,ERS,Chennai,26,Not Joined,1
9780,2593882,Yes,6,30,E2,30,30,0,No,No,Male,Direct,4,ETS,Mumbai,34,Not Joined,1
9781,2593901,No,10,30,E1,52.17,25,-17.86,No,No,Male,Agency,3,ERS,Chennai,26,Not Joined,1
9782,2593938,No,1,30,E1,3.9,42.86,37.5,No,No,Female,Agency,1,INFRA,Bangalore,25,Not Joined,1
9783,2593949,Yes,2,90,E1,61.29,77.42,10,No,No,Male,Direct,2,ERS,Bangalore,25,Not Joined,1
9784,2593965,No,80,30,E2,33.33,32.5,-0.63,No,No,Male,Agency,8,INFRA,Chennai,33,Not Joined,1
9785,2594050,No,2,90,E3,83.33,50,-18.18,No,No,Male,Agency,5,INFRA,Noida,30,Not Joined,1
9786,2594191,Yes,73,60,E1,78.57,56.25,-12.5,No,No,Male,Direct,3,ERS,Chennai,25,Not Joined,1
9787,2594497,No,7,30,E2,17.49,12.27,-4.44,No,No,Male,Employee Referral,9,BFSI,Chennai,33,Not Joined,1
9788,2594749,Yes,1,30,E1,33.33,66.67,25,No,No,Female,Direct,2,INFRA,Bangalore,25,Not Joined,1
9789,2594817,No,18,90,E1,48.57,44.57,-2.69,No,No,Male,Direct,4,ERS,Chennai,29,Not Joined,1
9790,2594940,Yes,3,30,E1,29.31,25.86,-2.67,No,No,Male,Direct,4,ETS,Bangalore,27,Not Joined,1
9791,2597635,No,74,60,E1,33.33,18.52,-11.11,No,No,Male,Employee Referral,5,ERS,Chennai,29,Not Joined,1
9792,2598147,No,1,60,E1,66.67,62.5,-2.5,No,No,Male,Direct,2,CSMP,Noida,25,Not Joined,1
9793,2598236,No,7,60,E1,37.5,27.5,-7.27,No,No,Male,Employee Referral,3,BFSI,Chennai,25,Not Joined,1
9794,2598473,Yes,61,30,E1,60.98,23.11,-23.53,No,No,Male,Direct,4,ETS,Bangalore,28,Not Joined,1
9795,2598481,No,2,30,E1,50,25,-16.67,No,No,Male,Direct,8,ETS,Bangalore,35,Not Joined,1
9796,2598623,No,4,30,E1,59.57,53.19,-4,No,No,Female,Direct,3,ETS,Chennai,26,Not Joined,1
9797,2598683,No,31,30,E1,66.67,100,20,No,No,Male,Direct,2,INFRA,Noida,26,Not Joined,1
9798,2598692,Yes,20,60,E1,46.25,46.25,0,No,No,Female,Direct,3,CSMP,Noida,27,Not Joined,1
9799,2599071,No,41,60,E1,69.23,81.54,7.27,No,No,Female,Employee Referral,3,BFSI,Chennai,26,Not Joined,1
9800,2604103,No,6,45,E1,22.22,22.22,0,No,No,Male,Agency,4,ERS,Noida,31,Not Joined,1
9801,2604125,No,13,60,E1,18.18,25.45,6.15,No,No,Female,Agency,5,ERS,Noida,29,Not Joined,1
9802,2604165,Yes,46,45,E1,18.18,5.45,-10.77,No,No,Male,Agency,5,ERS,Noida,28,Not Joined,1
9803,2604262,No,0,30,E2,47.06,39.41,-5.2,No,No,Male,Direct,3,INFRA,Chennai,25,Not Joined,1
9804,2604426,No,44,60,E2,49.05,28.73,-13.64,No,No,Male,Agency,9,BFSI,Chennai,35,Not Joined,1
9805,2604484,No,69,30,E2,24.4,24.4,0,No,No,Female,Direct,7,CSMP,Chennai,34,Not Joined,1
9806,2604650,No,6,60,E3,23.38,23.38,0,No,No,Female,Agency,10,INFRA,Bangalore,43,Not Joined,1
9807,2604755,No,28,30,E1,16,16,0,No,No,Female,Direct,3,CSMP,Noida,27,Not Joined,1
9808,2604826,Yes,28,30,E2,39.58,39.58,0,No,No,Male,Direct,8,CSMP,Hyderabad,34,Not Joined,1
9809,2604944,Yes,35,30,E1,26.98,26.98,0,No,No,Male,Direct,6,AXON,Noida,28,Not Joined,1
9810,2605142,Yes,8,90,E2,15.56,15.56,0,No,No,Male,Employee Referral,8,ERS,Chennai,29,Not Joined,1
9811,2605184,No,64,30,E1,56.25,40.63,-10,No,No,Male,Direct,2,ERS,Chennai,25,Not Joined,1
9812,2605289,Yes,55,30,E1,42.41,42.41,0,Yes,No,Male,Direct,2,ERS,Chennai,25,Not Joined,1
9813,2605332,No,68,90,E1,28.33,28.33,0,No,No,Male,Employee Referral,5,BFSI,Chennai,33,Not Joined,1
9814,2608834,Yes,23,45,E1,25,-12.5,-30,No,No,Female,Direct,3,ERS,Chennai,27,Not Joined,1
9815,2609198,Yes,0,30,E2,30,100,53.85,No,No,Male,Direct,6,INFRA,Noida,31,Not Joined,1
9816,2609462,No,22,30,E3,24.2,21.02,-2.56,No,No,Male,Agency,11,AXON,Bangalore,35,Not Joined,1
9817,2609474,No,68,30,E3,0,0,0,No,No,Male,Direct,10,EAS,Chennai,40,Not Joined,1
9818,2609594,Yes,20,90,E1,66.67,41.67,-15,No,No,Male,Agency,4,ERS,Chennai,26,Not Joined,1
9819,2609700,No,7,30,E1,67.44,60.47,-4.17,No,No,Male,Direct,5,ERS,Chennai,27,Not Joined,1
9820,2609715,No,70,30,E1,62.5,37.5,-15.38,No,No,Male,Direct,3,BFSI,Bangalore,26,Not Joined,1
9821,2609739,No,1,30,E1,50,37.5,-8.33,No,No,Male,Agency,2,INFRA,Gurgaon,24,Not Joined,1
9822,2611866,Yes,113,60,E2,34.96,34.96,0,No,No,Male,Direct,8,EAS,Chennai,49,Not Joined,1
9823,2613288,No,1,30,E1,16.77,-22.93,-34,No,No,Male,Direct,6,ERS,Chennai,30,Not Joined,1
9824,2613319,No,8,90,E1,30.77,30.77,0,No,No,Male,Direct,6,ERS,Chennai,27,Not Joined,1
9825,2613367,Yes,12,60,E1,81.82,81.82,0,No,No,Male,Agency,3,BFSI,Bangalore,26,Not Joined,1
9826,2613523,Yes,77,60,E1,81.82,68.83,-7.14,No,No,Female,Agency,5,ERS,Bangalore,28,Not Joined,1
9827,2613536,Yes,2,60,E1,51.51,51.51,0,No,No,Female,Direct,3,INFRA,Noida,25,Not Joined,1
9828,2613584,Yes,50,30,E2,13.64,13.64,0,No,No,Female,Agency,6,BFSI,Bangalore,33,Not Joined,1
9829,2613701,Yes,30,30,E1,100,100,0,No,No,Male,Direct,3,ETS,Bangalore,27,Not Joined,1
9830,2613727,Yes,90,60,E1,37.5,11.25,-19.09,Yes,No,Male,Direct,3,CSMP,Chennai,28,Not Joined,1
9831,2613894,Yes,2,60,E2,42.86,42.86,0,No,No,Male,Agency,5,INFRA,Noida,27,Not Joined,1
9832,2614048,Yes,94,30,E2,37.5,105,49.09,No,No,Male,Agency,5,INFRA,Noida,27,Not Joined,1
9833,2614073,No,20,90,E1,33.33,27.78,-4.17,No,No,Male,Agency,3,BFSI,Chennai,28,Not Joined,1
9834,2614104,No,5,60,E1,38.89,33.33,-4,No,No,Female,Agency,3,BFSI,Chennai,26,Not Joined,1
9835,2614154,No,10,30,E2,51.52,37.74,-9.09,No,No,Male,Direct,6,CSMP,Noida,31,Not Joined,1
9836,2614289,Yes,79,30,E2,30.77,34.62,2.94,No,No,Female,Agency,6,ERS,Chennai,30,Not Joined,1
9837,2614342,No,6,90,E2,35.35,28.18,-5.29,No,No,Female,Agency,8,BFSI,Chennai,30,Not Joined,1
9838,2614501,Yes,4,60,E1,4.65,0,-4.44,No,No,Male,Direct,4,EAS,Hyderabad,32,Not Joined,1
9839,2614946,No,22,30,E2,40.77,29.5,-8,No,No,Male,Employee Referral,8,BFSI,Chennai,31,Not Joined,1
9840,2617613,No,224,90,E1,83.67,83.67,0,No,No,Male,Direct,5,ETS,Bangalore,32,Not Joined,1
9841,2617619,No,3,75,E2,38.89,26.39,-9,No,No,Male,Agency,7,BFSI,Chennai,30,Not Joined,1
9842,2617986,No,22,60,E2,25,29.17,3.33,No,No,Male,Direct,8,ERS,Noida,36,Not Joined,1
9843,2618071,Yes,2,90,E2,38.46,38.46,0,No,No,Male,Direct,5,EAS,Bangalore,28,Not Joined,1
9844,2618138,Yes,75,30,E1,42.86,42.86,0,No,No,Male,Agency,4,EAS,Noida,27,Not Joined,1
9845,2618170,Yes,28,30,E1,87.5,71.88,-8.33,No,No,Male,Agency,6,ERS,Bangalore,33,Not Joined,1
9846,2618228,Yes,7,30,E2,18.85,14.75,-3.45,Yes,No,Male,Direct,9,ETS,Bangalore,39,Not Joined,1
9847,2618430,Yes,52,30,E2,31.43,50,14.13,Yes,No,Female,Direct,7,ERS,Bangalore,29,Not Joined,1
9848,2618479,No,2,30,E1,54.76,33.33,-13.85,No,No,Female,Employee Referral,4,ERS,Noida,28,Not Joined,1
9849,2635139,Yes,64,30,E2,23.08,30.77,6.25,No,No,Male,Agency,6,ERS,Bangalore,30,Not Joined,1
9850,2635174,Yes,110,60,E2,33.33,116.67,62.5,No,No,Male,Agency,7,ERS,Noida,60,Not Joined,1
9851,2635192,Yes,18,45,E1,66.67,62.04,-2.78,No,No,Female,Agency,2,ERS,Bangalore,24,Not Joined,1
